L_distal,L_fore,L_toInterface,R_distal,R_fore,R_toInterface
-6.072938527713972467e-01,8.139970132505837119e-01,-2.050554395071325087e-01,-6.076484911536234046e-01,8.146007854407287807e-01,-2.056963767929603226e-01
-6.098977847021450627e-01,8.181843442983135484e-01,-2.066419251859573369e-01,-6.102553606705144462e-01,8.187936343485868740e-01,-2.072880454818210871e-01
-6.125034888869614891e-01,8.223791321544973165e-01,-2.082341882213629147e-01,-6.128640208854658766e-01,8.229939743614085312e-01,-2.088855088561281936e-01
-6.151109297581391910e-01,8.265813127080584577e-01,-2.098322010734241239e-01,-6.154744362747200936e-01,8.272017413580723399e-01,-2.104887391140404795e-01
-6.177200713699836365e-01,8.307908209824617085e-01,-2.114359357327318389e-01,-6.180865709347155290e-01,8.314168703468511890e-01,-2.120977079773262441e-01
-6.203308773923673636e-01,8.350075911244346782e-01,-2.130453637156737856e-01,-6.207003885755831840e-01,8.356392954540017293e-01,-2.137123866865213995e-01
-6.229433111042521620e-01,8.392315563925978328e-01,-2.146604560596475086e-01,-6.233158525146099693e-01,8.398689499122613533e-01,-2.153327459960227286e-01
-6.255573353871801690e-01,8.434626491460064379e-01,-2.162811833182069210e-01,-6.259329256696696264e-01,8.441057660492545800e-01,-2.169587561691189714e-01
-6.281729127187357653e-01,8.477008008326054611e-01,-2.179075155561418509e-01,-6.285515705526235619e-01,8.483496752758112880e-01,-2.185903869729569349e-01
-6.307900051659788287e-01,8.519459419776010956e-01,-2.195394223444921133e-01,-6.311717492626924830e-01,8.526006080741993509e-01,-2.202276076734465959e-01
-6.334085743788522294e-01,8.561980021717507938e-01,-2.211768727554956904e-01,-6.337934234798010547e-01,8.568584939862741168e-01,-2.218703870301029779e-01
-6.360285815835643453e-01,8.604569100595749198e-01,-2.228198353574721291e-01,-6.364165544578960221e-01,8.611232616015478403e-01,-2.235186932908272417e-01
-6.386499875759484857e-01,8.647225933274932386e-01,-2.244682782096432683e-01,-6.390411030182412411e-01,8.653948385451818437e-01,-2.251724941866258545e-01
-6.412727527148014417e-01,8.689949786918887975e-01,-2.261221688568896548e-01,-6.416670295426899484e-01,8.696731514659045148e-01,-2.268317569262715827e-01
-6.438968369152027194e-01,8.732739918871030849e-01,-2.277814743244460094e-01,-6.442942939669369373e-01,8.739581260238583615e-01,-2.284964481909040612e-01
-6.465221996418165640e-01,8.775595576533655739e-01,-2.294461611125350464e-01,-6.469228557737527474e-01,8.782496868783801203e-01,-2.301665341285724919e-01
-6.491487999021789967e-01,8.818515997246618721e-01,-2.311161951909421197e-01,-6.495526739862017562e-01,8.825477576757171372e-01,-2.318419803487217212e-01
-6.517765962399720836e-01,8.861500408165434717e-01,-2.327915419935308594e-01,-6.521837071608461711e-01,8.868522610366840198e-01,-2.335227519166212795e-01
-6.544055467282874350e-01,8.904548026138842109e-01,-2.344721664127013827e-01,-6.548159133809388077e-01,8.911631185442637770e-01,-2.352088133477407694e-01
-6.570356089628820451e-01,8.947658057585869962e-01,-2.361580327937927992e-01,-6.574492502496064317e-01,8.954802507311577786e-01,-2.369001286020717134e-01
-6.596667400554282468e-01,8.990829698372453382e-01,-2.378491049294307602e-01,-6.600836748830272160e-01,8.998035770672885292e-01,-2.385966610783962216e-01
-6.622988966267610023e-01,9.034062133687649210e-01,-2.395453460538225221e-01,-6.627191439036032028e-01,9.041330159472608097e-01,-2.402983736085068656e-01
-6.649320348001247494e-01,9.077354537919494204e-01,-2.412467188370001070e-01,-6.653556134331325422e-01,9.084684846777855149e-01,-2.420052284513756480e-01
-6.675661101944231346e-01,9.120706074530562368e-01,-2.429531853790148632e-01,-6.679930390859832867e-01,9.128098994650717390e-01,-2.437171872872770373e-01
-6.702010779174745192e-01,9.164115895933271361e-01,-2.446647072040829540e-01,-6.706313759622715143e-01,9.171571754021918821e-01,-2.454342112118653718e-01
-6.728368925592758121e-01,9.207583143364997946e-01,-2.463812452546859100e-01,-6.732705786410475568e-01,9.215102264564266621e-01,-2.471562607302081604e-01
-6.754735081852790701e-01,9.251106946763060224e-01,-2.481027598856273553e-01,-6.759106011734933306e-01,9.258689654565943616e-01,-2.488832957507781940e-01
-6.781108783296827536e-01,9.294686424639621025e-01,-2.498292108580482951e-01,-6.785513970761339886e-01,9.302333040803719699e-01,-2.506152755794064380e-01
-6.807489559887420771e-01,9.338320683956585766e-01,-2.515605573334019351e-01,-6.811929193240676694e-01,9.346031528416136602e-01,-2.523521589131975662e-01
-6.833876936141020098e-01,9.382008820000554694e-01,-2.532967578673930853e-01,-6.838351203442166737e-01,9.389784210776733753e-01,-2.540939038344104395e-01
-6.860270431061560314e-01,9.425749916257900596e-01,-2.550377704038825355e-01,-6.864779520086042863e-01,9.433590169367390699e-01,-2.558404678043075808e-01
-6.886669558074354214e-01,9.469543044290043010e-01,-2.567835522687594851e-01,-6.891213656276603539e-01,9.477448473651854943e-01,-2.575918076569729820e-01
-6.913073824960324076e-01,9.513387263608992228e-01,-2.585340601637850511e-01,-6.917653119435608344e-01,9.521358180949524019e-01,-2.593478795931054570e-01
-6.939482733790617308e-01,9.557281621553240791e-01,-2.602892501604091580e-01,-6.944097411236044293e-01,9.565318336309575065e-01,-2.611086391737860168e-01
-6.965895780861645070e-01,9.601225153164084647e-01,-2.620490776935655020e-01,-6.970546027536311806e-01,9.609327972385506289e-01,-2.628740413142261478e-01
-6.992312456630594975e-01,9.645216881062451675e-01,-2.638134975554451422e-01,-6.996998458314876990e-01,9.653386109310185814e-01,-2.646440402774969947e-01
-7.018732245651456703e-01,9.689255815326329735e-01,-2.655824638892538281e-01,-7.023454187605429055e-01,9.697491754571490041e-01,-2.664185896682446097e-01
-7.045154626511618279e-01,9.733340953368879722e-01,-2.673559301829565027e-01,-7.049912693432605071e-01,9.741643902888623696e-01,-2.681976424263947667e-01
-7.071579071769066305e-01,9.777471279817324668e-01,-2.691338492630114265e-01,-7.076373447748314227e-01,9.785841536089215920e-01,-2.699811508208502242e-01
-7.098005047890260100e-01,9.821645766392713695e-01,-2.709161732880980833e-01,-7.102835916368727132e-01,9.830083622987284553e-01,-2.717690664431839376e-01
-7.124432015188716383e-01,9.865863371790658531e-01,-2.727028537428431432e-01,-7.129299558911974533e-01,9.874369119262172978e-01,-2.735613402013333251e-01
-7.150859427764366671e-01,9.910123041563139168e-01,-2.744938414315486463e-01,-7.155763828736618759e-01,9.918696967338564985e-01,-2.753579223132994747e-01
-7.177286733443741795e-01,9.954423708001493010e-01,-2.762890864719252937e-01,-7.182228172880941175e-01,9.963066096267677585e-01,-2.771587623008542889e-01
-7.203713373721040147e-01,9.998764290020688561e-01,-2.780885382888369506e-01,-7.208692032003117811e-01,1.000747542160974612e+00,-2.789638089832615631e-01
-7.230138783700138516e-01,1.004314369304499799e+00,-2.798921456080584735e-01,-7.235154840322335357e-01,1.005192384531791605e+00,-2.807730104710155494e-01
-7.256562392037607667e-01,1.008756080889518625e+00,-2.816998564500540758e-01,-7.261616025560907461e-01,1.009641025562365790e+00,-2.825863141596023365e-01
-7.282983620886792631e-01,1.013201451567732780e+00,-2.835116181237801736e-01,-7.288075008887461292e-01,1.014093352692382766e+00,-2.844036667232881510e-01
-7.309401885843027635e-01,1.017650367767339192e+00,-2.853273772205162095e-01,-7.314531204861250968e-01,1.018549251966949232e+00,-2.862250141089418554e-01
-7.335816595890040093e-01,1.022102714523369205e+00,-2.871470796077309484e-01,-7.340984021377674473e-01,1.023008608025665511e+00,-2.880503015298939151e-01
-7.362227153347628006e-01,1.026558375467135908e+00,-2.889706704229873524e-01,-7.367432859615056229e-01,1.027471304091900572e+00,-2.898794734598398315e-01
-7.388632953820667426e-01,1.031017232815895968e+00,-2.907980940678945858e-01,-7.393877113982765259e-01,1.031937221962283990e+00,-2.917124736267934781e-01
-7.415033386149524341e-01,1.035479167362738373e+00,-2.926292942021082033e-01,-7.420316172070745564e-01,1.036406241996427502e+00,-2.935492450070928960e-01
-7.441427832361944272e-01,1.039944058466717003e+00,-2.944642137373885693e-01,-7.446749414600528638e-01,1.040878243106891921e+00,-2.953897298194697596e-01
-7.467815667626501730e-01,1.044411784043238534e+00,-2.963027948317232818e-01,-7.473176215377806964e-01,1.045353102749413399e+00,-2.972338695191859559e-01
-7.494196260207671711e-01,1.048882220554722799e+00,-2.981449788835170978e-01,-7.499595941246649522e-01,1.049830696913403028e+00,-2.990816047922427723e-01
-7.520568971422616489e-01,1.053355243001548480e+00,-2.999907065258579086e-01,-7.526007952045424831e-01,1.054310900112737981e+00,-3.009328755496719632e-01
-7.546933155599758747e-01,1.057830724913302545e+00,-3.018399176208657053e-01,-7.552411600564535865e-01,1.058793585376856639e+00,-3.027876209219145798e-01
-7.573288160039225447e-01,1.062308538340345887e+00,-3.036925512541296390e-01,-7.578806232506025697e-01,1.063278624242176340e+00,-3.046457792532926701e-01
-7.599633324975245685e-01,1.066788553845714693e+00,-3.055485457292408946e-01,-7.605191186445158236e-01,1.067765886743850201e+00,-3.065072880965841740e-01
-7.625967983540594686e-01,1.071270640497372195e+00,-3.074078385624314791e-01,-7.631565793794048425e-01,1.072255241407878090e+00,-3.083720842077064539e-01
-7.652291461733157218e-01,1.075754665860828352e+00,-3.092703664773208683e-01,-7.657929378767439621e-01,1.076746555243590420e+00,-3.102401035405177865e-01
-7.678603078384715896e-01,1.080240495992144778e+00,-3.111360653997836123e-01,-7.684281258350709187e-01,1.081239693736523844e+00,-3.121112812417423110e-01
-7.704902145132039859e-01,1.084727995431342684e+00,-3.130048704529426185e-01,-7.710620742270204442e-01,1.085734520841703521e+00,-3.139855516460292040e-01
-7.731187966390380417e-01,1.089217027196232257e+00,-3.148767159522965486e-01,-7.736947132965993346e-01,1.090230898977353258e+00,-3.158628482711527963e-01
-7.757459839329452489e-01,1.093707452776680578e+00,-3.167515354009903250e-01,-7.763259725567129843e-01,1.094728689019051071e+00,-3.177431038133620156e-01
-7.783717053852011736e-01,1.098199132129339395e+00,-3.186292614852372362e-01,-7.789557807869535999e-01,1.099227750294349049e+00,-3.196262501428906999e-01
-7.809958892575115108e-01,1.102691923672848517e+00,-3.205098260699011936e-01,-7.815840660316586419e-01,1.103727940577878375e+00,-3.215122182996326128e-01
-7.836184630814163610e-01,1.107185684283537030e+00,-3.223931601942482406e-01,-7.842107555982508194e-01,1.108229116086957955e+00,-3.234009384889953709e-01
-7.862393536569834973e-01,1.111680269291640988e+00,-3.242791940678748652e-01,-7.868357760558688518e-01,1.112731131477725954e+00,-3.252923400779400009e-01
-7.888584870517997283e-01,1.116175532478057120e+00,-3.261678570668249955e-01,-7.894590532342998790e-01,1.117233839841818233e+00,-3.271863515912161735e-01
-7.914757886002712350e-01,1.120671326071653651e+00,-3.280590777299042804e-01,-7.920805122232237316e-01,1.121737092703609440e+00,-3.290829007078022173e-01
-7.940911829032429869e-01,1.125167500747158433e+00,-3.299527837551999854e-01,-7.947000773717796118e-01,1.126240740018042308e+00,-3.309819142575633477e-01
-7.967045938279482264e-01,1.129663905623646158e+00,-3.318489019968186571e-01,-7.973176722884656176e-01,1.130744630169063569e+00,-3.328833182181327177e-01
-7.993159445082976822e-01,1.134160388263643737e+00,-3.337473584618505518e-01,-7.999332198413822148e-01,1.135248609968689371e+00,-3.347870377120311103e-01
-8.019251573455201676e-01,1.138656794672878059e+00,-3.356480783075705965e-01,-8.025466421588307586e-01,1.139752524656720611e+00,-3.366929970040314912e-01
-8.045321540091645574e-01,1.143152969300684996e+00,-3.375509858388882067e-01,-8.051578606302770558e-01,1.144256217901132633e+00,-3.386011194987834649e-01
-8.071368554384746874e-01,1.147648755041103197e+00,-3.394560045060547870e-01,-8.077667959076921811e-01,1.148759531799158795e+00,-3.405113277387051274e-01
-8.097391818441477263e-01,1.152143993234674202e+00,-3.413630569026404049e-01,-8.103733679072808727e-01,1.153262306879092369e+00,-3.424235434021533631e-01
-8.123390527104866754e-01,1.156638523670970864e+00,-3.432720647637917954e-01,-8.129774958116087191e-01,1.157764382102827172e+00,-3.443376873018882400e-01
-8.149363867979589893e-01,1.161132184591876504e+00,-3.451829489647830207e-01,-8.155790980721402406e-01,1.162265594869162921e+00,-3.462536793838391080e-01
-8.175311021461713068e-01,1.165624812695637003e+00,-3.470956295198673325e-01,-8.181780924121975218e-01,1.166765781017894632e+00,-3.481714387261836130e-01
-8.201231160772719520e-01,1.170116243141708479e+00,-3.490100255814457819e-01,-8.207743958303522769e-01,1.171264774834710698e+00,-3.500908835387536722e-01
-8.227123451997920833e-01,1.174606309556423422e+00,-3.509260554395616793e-01,-8.233679246042613364e-01,1.175762409056923641e+00,-3.520119311627823988e-01
-8.252987054129370392e-01,1.179094844039497492e+00,-3.528436365217341719e-01,-8.259585942949579929e-01,1.180258514880053511e+00,-3.539344980709968613e-01
-8.278821119113377591e-01,1.183581677171399837e+00,-3.547626853931408752e-01,-8.285463197516089728e-01,1.184752921965290584e+00,-3.558584998680769940e-01
-8.304624791902746050e-01,1.188066638021608945e+00,-3.566831177571668787e-01,-8.311310151167498050e-01,1.189245458447857562e+00,-3.577838512914873204e-01
-8.330397210513835748e-01,1.192549554157777969e+00,-3.586048484563250094e-01,-8.337125938320084639e-01,1.193735950946295477e+00,-3.597104662126984764e-01
-8.356137506088561206e-01,1.197030251655829769e+00,-3.605277914735667277e-01,-8.362909686443289470e-01,1.198224224572696395e+00,-3.616382576388064152e-01
-8.381844802961433416e-01,1.201508555111006737e+00,-3.624518599339922043e-01,-8.388660516127053324e-01,1.202710102943904236e+00,-3.635671377145660577e-01
-8.407518218731750981e-01,1.205984287649895403e+00,-3.643769661069727328e-01,-8.414377541154376416e-01,1.207193408193707906e+00,-3.654970177248503260e-01
-8.433156864341045944e-01,1.210457270943448016e+00,-3.663030214086992475e-01,-8.440059868579198321e-01,1.211673960986048737e+00,-3.674278080975468819e-01
-8.458759844155883112e-01,1.214927325221025090e+00,-3.682299364051685453e-01,-8.465706598809702443e-01,1.216151580529262866e+00,-3.693594184069062814e-01
-8.484326256056126114e-01,1.219394269285476895e+00,-3.701576208156210912e-01,-8.491316825697151627e-01,1.220626084591382332e+00,-3.712917573773555358e-01
-8.509855191528753471e-01,1.223857920529288101e+00,-3.720859835164427865e-01,-8.516889636630355920e-01,1.225097289516515309e+00,-3.732247328877869030e-01
-8.530305465063986459e-01,1.227454163273916210e+00,-3.739307948942212634e-01,-8.537307029960866656e-01,1.228685911413398335e+00,-3.750705744635987604e-01
-8.546478443090228527e-01,1.230318152211334670e+00,-3.756870058877630481e-01,-8.553385907168430391e-01,1.231530174690077306e+00,-3.768242944411173134e-01
-8.559056174961808816e-01,1.232564644992986791e+00,-3.773506019257911182e-01,-8.565821265368203097e-01,1.233747419286007174e+00,-3.784819721346627808e-01
-8.568621669985656553e-01,1.234291978363018627e+00,-3.789186558672125171e-01,-8.575206981256280336e-01,1.235438165238333275e+00,-3.800408044392887819e-01
-8.575672687917791359e-01,1.235584324410195611e+00,-3.803891985691678079e-01,-8.582049904629136527e-01,1.236688421976837926e+00,-3.814989700699814579e-01
-8.580633651507765247e-01,1.236513643340882318e+00,-3.817611030504540204e-01,-8.586782032100257478e-01,1.237571688271808190e+00,-3.828555085012703141e-01
-8.583865932681140620e-01,1.237141372725907074e+00,-3.830339808221959741e-01,-8.589771018112519751e-01,1.238150683135900376e+00,-3.841102119514638868e-01
-8.585676730945450696e-01,1.237519888162920356e+00,-3.842080890989604258e-01,-8.591329246668674147e-01,1.238478843054335199e+00,-3.852635289507785887e-01
-8.586326733754482410e-01,1.237693765831049397e+00,-3.852842477345402861e-01,-8.591721657748142560e-01,1.238601616488557600e+00,-3.863164782037510347e-01
-8.586036723397021397e-01,1.237700873463696949e+00,-3.862637648471662355e-01,-8.591172496671383163e-01,1.238557582651391931e+00,-3.872705716070607984e-01
-8.584993273055234742e-01,1.237573312787699997e+00,-3.871483702087172851e-01,-8.589871132274762289e-01,1.238379418058024983e+00,-3.881277454158984508e-01
-8.583353655610711508e-01,1.237338233428925349e+00,-3.879401555751281205e-01,-8.587977070270875757e-01,1.238094731281280003e+00,-3.888902986730056743e-01
-8.581250072209176682e-01,1.237018535621470017e+00,-3.886415212183674250e-01,-8.585624271232106253e-01,1.237726783642703721e+00,-3.895608381104239126e-01
-8.578793293213351490e-01,1.236633476737711401e+00,-3.892551280107374168e-01,-8.582924867929703217e-01,1.237295111214528287e+00,-3.901422288334462918e-01
-8.576075794157563825e-01,1.236199207590092053e+00,-3.897838597525819515e-01,-8.579972355838387799e-01,1.236816044453838526e+00,-3.906375439660479398e-01
-8.573174451815588348e-01,1.235729230539213130e+00,-3.902307881575915460e-01,-8.576844341495591939e-01,1.236303163014625506e+00,-3.910500211790209901e-01
-8.570152847736832724e-01,1.235234746404599626e+00,-3.905991229387008601e-01,-8.573604927794379327e-01,1.235767742097421129e+00,-3.913830436818572234e-01
-8.567063262052442285e-01,1.234724992496238682e+00,-3.908921804517477283e-01,-8.570306742712936465e-01,1.235219093989851746e+00,-3.916401090866282741e-01
-8.563948395197062968e-01,1.234207554577180677e+00,-3.911133632242342340e-01,-8.566992677790817856e-01,1.234664846212659484e+00,-3.918247950679227820e-01
-8.560842833697996923e-01,1.233688614994289834e+00,-3.912661351494768902e-01,-8.563697382985072659e-01,1.234111195718469167e+00,-3.919407340172573750e-01
-8.557774306841247069e-01,1.233173166148395783e+00,-3.913539992904186415e-01,-8.560448547902882455e-01,1.233563127505577617e+00,-3.919915904008051677e-01
-8.554764763118837267e-01,1.232665194001295594e+00,-3.913804780385587989e-01,-8.557267998964525058e-01,1.233024602473843157e+00,-3.919810405564920219e-01
-8.551831291425583403e-01,1.232167835683708246e+00,-3.913490954007133871e-01,-8.554172638023731512e-01,1.232498718699255091e+00,-3.919127546947780982e-01
-8.548986908569479182e-01,1.231683514720950834e+00,-3.912633612118327497e-01,-8.551175244490260008e-01,1.231987849741382757e+00,-3.917903808944555033e-01
-8.546241231716276143e-01,1.231214056919983646e+00,-3.911267570924152892e-01,-8.548285159988483484e-01,1.231493763111632722e+00,-3.916175309051204145e-01
-8.543601051843949801e-01,1.230760789552491463e+00,-3.909427239887769412e-01,-8.545508871982667731e-01,1.231017721609797277e+00,-3.913977675892205688e-01
-8.541070822082706959e-01,1.230324626115026909e+00,-3.907146511519875576e-01,-8.542850510549381271e-01,1.230560569872750420e+00,-3.911345938536922029e-01
-8.538653072914420550e-01,1.229906138641324587e+00,-3.904458664250320399e-01,-8.540312270532454120e-01,1.230122808164576309e+00,-3.908314429363515807e-01
-8.536348764561728641e-01,1.229505619277233341e+00,-3.901396277218243669e-01,-8.537894769635019365e-01,1.229704655165238414e+00,-3.904916699260838620e-01
-8.534157585476560559e-01,1.229123132599625912e+00,-3.897991155932793994e-01,-8.535597351550526790e-01,1.229306101279273866e+00,-3.901185444077876485e-01
-8.532078201571225984e-01,1.228758553590104441e+00,-3.894274244470646851e-01,-8.533418342923059230e-01,1.228926958662133639e+00,-3.897152461276339186e-01
-8.530108463299087562e-01,1.228411599153073519e+00,-3.890275549143157874e-01,-8.531355264316182740e-01,1.228566897985446715e+00,-3.892848599472014115e-01
-8.528245597536979750e-01,1.228081887602631150e+00,-3.886024188375365451e-01,-8.529405005631817138e-01,1.228225457917185848e+00,-3.888303624816466519e-01
-8.526486353773130578e-01,1.227768950323615771e+00,-3.881548301663945710e-01,-8.527563989047544091e-01,1.227902092386586652e+00,-3.883546246432562077e-01
-8.524827129134459058e-01,1.227472253886918718e+00,-3.876875017250474564e-01,-8.525828295283599534e-01,1.227596192954180321e+00,-3.878604086472252632e-01
-8.523264072304321814e-01,1.227191218445961907e+00,-3.872030426157160865e-01,-8.524193768407476446e-01,1.227307107390215757e+00,-3.873503656712632415e-01
-8.521793169462306139e-01,1.226925232954507505e+00,-3.867039562057422719e-01,-8.522656102369218223e-01,1.227034155014425698e+00,-3.868270341138481672e-01
-8.520410314937642005e-01,1.226673667672810053e+00,-3.861926386497375741e-01,-8.521210912011127903e-01,1.226776639275000136e+00,-3.862928384000833271e-01
-8.519111368888171443e-01,1.226435884365633777e+00,-3.856713779026113564e-01,-8.519853790907950808e-01,1.226533857979485775e+00,-3.857500882887019977e-01
-8.517892203989240185e-01,1.226211244540529988e+00,-3.851423531825690083e-01,-8.518580358059173463e-01,1.226305111533768866e+00,-3.852009786371415334e-01
